video,frame,f1x1,f1y1,f1x2,f1y2,f2x1,f2y1,f2x2,f2y2
task_kam4_gh149681,8944,413,453,759,1038,693,387,939,1038
task_kam4_gh149681,8945,413,450,747,1040,701,385,942,1036
task_kam4_gh149681,8998,550,408,881,944,904,375,1281,900
task_kam4_gh149681,8999,533,410,878,943,905,405,1273,900
task_kam4_gh149681,9000,520,412,875,954,904,384,1266,906
task_kam4_gh149681,9001,516,418,866,952,899,374,1255,905
task_kam4_gh149681,9002,516,429,851,957,892,374,1250,906
task_kam4_gh149681,9015,517,432,853,941,837,391,1118,980
task_kam4_gh149681,9016,529,424,847,935,830,391,1116,1024
task_kam4_gh149681,9017,536,426,848,931,824,391,1117,1029
task_kam4_gh149681,9018,544,420,850,932,820,394,1117,1021
task_kam4_gh149681,9019,551,419,852,933,819,389,1120,1070
task_kam4_gh149681,9020,557,415,856,936,820,395,1117,999
task_kam4_gh149681,9071,922,421,1330,1067,763,416,1044,939
task_kam4_gh149681,9073,961,423,1320,1071,760,458,1112,1003
task_kam4_gh149681,9074,967,420,1313,1070,756,466,1121,1065
task_kam4_gh149681,9167,1009,438,1304,1076,1015,422,1293,1075
task_kam4_gh149681,9168,996,440,1323,1078,1003,437,1305,1047
task_kam4_gh149681,9170,980,442,1313,1077,993,437,1271,1080
task_kam4_gh149681,9171,967,444,1355,1078,1040,430,1351,1072
task_kam4_gh149681,9172,965,447,1354,1075,1050,432,1350,1072
task_kam4_gh149681,9208,812,452,1069,1080,711,443,1027,1080
task_kam4_gh149681,9210,809,454,1066,1034,818,438,1060,873
task_kam4_gh149681,9385,728,417,899,818,836,408,1008,878
task_kam4_gh149681,9386,834,412,1012,878,741,410,917,821
task_kam4_gh149681,9401,850,424,1074,869,836,407,1001,884
task_kam4_gh149681,9403,846,420,1014,877,1273,362,1409,814
task_kam4_gh149681,9657,965,406,1245,871,764,404,1060,851
task_kam4_gh149681,9658,969,400,1237,879,763,402,1024,850
task_kam4_gh149681,9659,973,398,1226,887,758,406,1045,850
task_kam4_gh149681,9660,970,395,1222,902,758,386,1101,853
task_kam4_gh149681,9661,974,396,1215,896,757,382,992,850
task_kam4_gh149681,9662,982,395,1206,883,758,375,1004,852
task_kam4_gh149681,9769,930,416,1218,1057,818,475,1103,990
task_kam4_gh149681,9787,984,390,1244,1030,833,411,1152,1074
task_kam4_gh149681,9788,998,386,1247,1027,828,403,1157,1003
task_kam4_gh149681,9826,870,467,1129,874,961,438,1287,1018
task_kam4_gh149681,9827,966,438,1287,1018,872,440,1196,869
task_kam4_gh149681,9828,973,437,1288,1027,862,448,1198,872
task_kam4_gh149681,9893,705,451,957,1076,965,464,1278,1080
task_kam4_gh149681,9905,845,439,1302,1079,677,435,978,1077
task_kam4_gh149681,9906,899,442,1301,1078,675,452,960,1078
task_kam4_gh149681,9908,874,434,1304,1077,692,450,949,1077
task_kam4_gh149681,9909,885,426,1303,1076,692,432,945,1076
task_kam4_gh149681,10015,835,431,1147,876,1061,465,1364,1077
task_kam4_gh149681,10016,851,431,1147,868,1065,489,1361,1077
task_kam4_gh149681,10017,869,434,1142,868,1062,493,1362,1077
task_kam4_gh149681,10018,885,439,1134,870,1062,498,1362,1077
task_kam4_gh149681,10019,904,441,1148,867,1060,506,1355,1076
task_kam4_gh149681,10020,933,431,1159,874,1059,516,1356,1076
task_kam4_gh149681,10033,996,414,1295,1068,999,417,1268,925
task_kam4_gh149681,10034,1012,401,1349,1078,1342,357,1549,826
task_kam4_gh149681,10035,1022,395,1363,1077,1341,361,1553,833
task_kam4_gh149681,10036,1021,400,1357,1074,1348,361,1555,826
task_kam4_gh149681,10151,957,420,1232,1078,1381,367,1627,940
task_kam4_gh149681,10438,909,402,1103,1074,895,399,1012,832
task_kam4_gh149681,10439,907,400,1095,1076,897,404,1024,836
task_kam4_gh149681,10637,606,403,810,930,621,391,865,933
task_kam4_gh149681,10647,603,378,839,844,666,423,866,959
task_kam4_gh149681,10648,604,391,838,844,664,425,868,955
task_kam4_gh149681,10649,603,426,829,844,669,428,876,971
task_kam4_gh149681,10650,602,385,821,844,671,425,877,941
task_kam4_gh149681,10794,899,457,1061,875,1041,436,1163,824
task_kam4_gh149681,10814,920,420,1070,847,1056,419,1218,805
task_kam4_gh149681,10815,927,426,1072,849,1056,427,1221,808
task_kam4_gh149681,10826,931,416,1060,852,1069,406,1226,805
task_kam4_gh149681,10839,1098,403,1248,813,868,426,1064,848
task_kam4_gh149681,10840,1095,407,1249,813,864,431,1065,847
task_kam4_gh149681,10841,1097,408,1249,814,864,403,1065,847
task_kam4_gh149681,10880,999,370,1241,812,1160,370,1285,796
task_kam4_gh149681,10881,999,372,1248,811,1165,376,1292,797
task_kam4_gh149681,10882,999,384,1255,811,1177,391,1303,788
task_kam4_gh149681,10883,999,386,1254,811,1189,389,1308,785
task_kam4_gh149681,10884,1007,410,1250,812,1185,389,1315,785
task_kam4_gh149681,10899,1117,381,1284,810,1242,383,1387,757
task_kam4_gh149681,10906,1264,381,1425,741,1141,390,1299,796
task_kam4_gh149681,10907,1264,383,1423,741,1141,387,1329,795
task_kam4_gh149681,11166,1122,394,1391,990,829,421,1142,882
task_kam4_gh149681,11167,1118,368,1391,992,832,421,1143,880
task_kam4_gh149681,11168,1117,372,1391,991,842,420,1144,872
task_kam4_gh149681,11249,1027,429,1198,865,1544,351,1697,879
task_kam4_gh149681,11250,1025,420,1196,865,1543,351,1698,852
task_kam4_gh149681,11432,1134,402,1307,813,914,418,1137,864
task_kam4_gh149681,11433,1137,398,1308,815,914,419,1164,867
task_kam4_gh149681,11434,1140,396,1315,816,914,416,1152,865
task_kam4_gh149681,11435,1142,397,1321,818,915,415,1153,865
task_kam4_gh149681,11436,1146,392,1324,818,914,416,1159,863
task_kam4_gh149681,11437,1151,386,1327,814,914,418,1143,861
task_kam4_gh149681,11527,915,432,1128,845,1172,389,1412,828
task_kam4_gh149681,11528,917,416,1148,842,1170,393,1408,828
task_kam4_gh149681,11582,1161,418,1499,1076,973,449,1239,955
task_kam4_gh149681,11583,1155,414,1492,1077,980,456,1266,1057
task_kam4_gh149681,11622,1151,398,1330,975,987,410,1271,1080
task_kam4_gh149681,11623,1139,391,1328,978,987,402,1256,1080
task_kam4_gh149681,11685,1019,424,1277,930,788,421,1050,1076
task_kam4_gh149681,11688,1011,420,1310,903,791,424,1059,1072
task_kam4_gh149681,11690,1000,422,1324,895,786,408,1049,1076
task_kam4_gh149681,11691,1008,428,1326,887,788,408,1036,889
task_kam4_gh149681,11692,1051,395,1327,883,787,411,1045,1070
task_kam4_gh149681,11693,781,413,1000,1069,1058,395,1333,883
task_kam4_gh149681,12025,675,409,936,1073,893,461,1099,949
task_kam4_gh149681,12026,652,413,939,1075,901,460,1099,947
task_kam4_gh149681,12053,493,429,834,1080,833,495,1075,1069
task_kam4_gh149681,12054,503,436,835,1079,826,506,1071,1061
task_kam4_gh149681,12077,807,409,1000,1033,615,399,837,957
task_kam4_gh149681,12079,621,382,835,948,797,405,998,1027
task_kam4_gh149681,12080,787,402,996,1021,609,390,838,964
task_kam4_gh149681,12154,679,403,916,865,1018,369,1170,757
task_kam4_gh149681,12155,679,393,916,865,1022,374,1167,770
task_kam4_gh149681,12156,680,407,891,863,1023,376,1173,765
task_kam4_gh149681,12157,680,406,890,864,1026,376,1183,763
task_kam4_gh149681,12239,822,416,1012,861,964,416,1111,821
task_kam4_gh149681,12240,829,418,1010,856,972,422,1112,821
task_kam4_gh149681,12241,845,421,1008,857,971,423,1107,820
task_kam4_gh149681,12243,865,425,1015,854,978,419,1120,817
task_kam4_gh149681,12244,872,428,1012,846,991,418,1129,809
task_kam4_gh149681,12245,993,404,1143,806,873,423,1013,845
task_kam4_gh149681,12246,995,383,1154,802,875,418,1032,843
task_kam4_gh149681,12382,1206,409,1402,816,1309,417,1523,839
task_kam4_gh149681,12383,1205,415,1395,812,1316,406,1527,835
task_kam4_gh149681,12384,1203,407,1399,808,1313,403,1527,836
task_kam4_gh149681,12385,1203,412,1399,806,1309,404,1527,836
task_kam4_gh149681,12386,1202,406,1401,805,1303,404,1528,837
task_kam4_gh149681,12395,1196,399,1430,805,1287,391,1530,852
task_kam4_gh149681,12399,1313,398,1524,851,1198,413,1377,809
task_kam4_gh149681,12400,1316,398,1520,847,1200,413,1376,816
task_kam4_gh149681,12401,1312,399,1512,839,1200,406,1432,820
task_kam4_gh149681,12402,1307,402,1513,840,1202,407,1383,827
task_kam4_gh149681,12516,900,410,1047,837,872,417,1011,872
task_kam4_gh149681,12517,893,413,1045,838,872,418,1038,886
task_kam4_gh149681,12633,1223,400,1529,868,1006,388,1254,830
task_kam4_gh149681,12634,1227,398,1531,865,1012,398,1296,836
task_kam4_gh149681,12635,1244,396,1535,865,1003,403,1275,839
task_kam4_gh149681,12662,1255,453,1631,876,1465,468,1678,872
task_kam4_gh149681,12665,1304,460,1525,876,1101,370,1238,747
task_kam4_gh149681,12670,1388,432,1586,837,1123,369,1249,744
task_kam4_gh149681,12671,1389,431,1677,835,1129,371,1252,745
task_kam4_gh149681,12680,1484,427,1740,892,1471,424,1634,829
task_kam4_gh149681,12686,1483,449,1635,826,1486,455,1682,865
task_kam4_gh149681,12989,1408,428,1571,878,1254,413,1417,901
task_kam4_gh149681,12990,1407,426,1561,878,1255,406,1426,903
task_kam4_gh149681,13058,1236,412,1513,875,1450,427,1764,857
task_kam4_gh149681,13077,1231,385,1487,889,1417,415,1708,968
task_kam4_gh149681,13079,1232,376,1473,887,1437,424,1715,971
task_kam4_gh149681,13090,1489,433,1658,973,1179,400,1475,893
task_kam4_gh149681,13091,1491,433,1667,974,1167,403,1466,905
task_kam4_gh149681,13208,1444,420,1753,921,801,381,878,481
task_kam4_gh149681,13209,1447,440,1740,918,801,377,879,479
task_kam4_gh149681,13210,1449,446,1732,919,802,376,879,481
task_kam4_gh149681,13299,1135,396,1435,851,1431,493,1668,928
task_kam4_gh149681,13300,1131,394,1434,848,1423,484,1659,921
task_kam4_gh149681,13311,1384,446,1581,918,1142,393,1385,852
task_kam4_gh149681,13313,1387,443,1575,926,1140,393,1368,853
task_kam4_gh149681,13314,1390,442,1567,926,1142,392,1351,852
task_kam4_gh149681,13580,969,401,1113,880,766,403,963,990
task_kam4_gh149681,13583,959,407,1107,870,740,413,957,1005
task_kam4_gh149681,13584,726,413,946,1015,955,411,1103,870
task_kam4_gh149681,13585,711,415,941,978,950,411,1102,868
task_kam4_gh149681,13586,709,418,943,986,950,411,1106,870
task_kam4_gh149681,13615,684,426,974,999,964,414,1152,875
task_kam4_gh149681,13618,959,422,1157,885,700,418,954,958
task_kam4_gh149681,13619,961,425,1163,882,706,411,946,960
task_kam4_gh149681,13620,962,431,1168,888,705,433,942,972
task_kam4_gh149681,13621,964,415,1173,920,704,440,945,1007
task_kam4_gh149681,13657,804,415,1055,860,981,440,1216,986
task_kam4_gh149681,13670,849,432,1135,875,1001,440,1218,958
task_kam4_gh149681,13753,587,420,890,958,726,393,1116,984
task_kam4_gh149681,13754,585,404,888,958,712,391,1115,968
task_kam4_gh149681,13755,585,406,887,959,703,389,1105,975
task_kam4_gh149681,13767,590,423,879,968,831,395,1060,1059
task_kam4_gh149681,13768,590,419,878,963,837,395,1060,1008
task_kam4_gh149681,13769,590,418,885,965,844,396,1057,1036
task_kam4_gh149681,13799,650,421,897,983,766,403,1052,1050
task_kam4_gh149681,13800,647,432,892,983,750,401,1049,995
task_kam4_gh149681,13801,644,435,902,983,744,402,1049,1029
task_kam4_gh149681,13810,668,421,1021,1059,643,458,887,982
task_kam4_gh149681,13815,642,428,895,982,675,415,1019,940
task_kam4_gh149681,13826,644,428,882,979,794,399,1003,952
task_kam4_gh149681,13827,643,414,881,978,795,399,1004,1002
task_kam4_gh149681,13828,637,438,883,976,756,399,1003,1003
task_kam4_gh149681,13847,650,436,864,918,663,410,997,870
task_kam4_gh149681,13848,650,445,863,921,662,421,993,873
task_kam4_gh149681,13912,513,450,758,1080,736,404,907,879
task_kam4_gh149681,13919,509,463,767,1076,692,403,923,1027
task_kam4_gh149681,13920,509,459,786,1074,731,404,922,976
task_kam4_gh149681,13922,472,467,810,1075,674,450,931,1042
task_kam4_gh149681,13925,445,459,835,1076,693,433,927,1065
task_kam4_gh149681,13926,437,455,812,1074,681,428,925,1072
task_kam4_gh149681,13927,433,428,815,1072,656,427,920,1073
task_kam4_gh149681,13928,425,469,749,1074,692,415,907,1061
task_kam4_gh149681,13929,416,467,730,1074,702,430,907,1035
task_kam4_gh149681,14041,491,413,756,970,264,430,512,942
task_kam4_gh149681,14235,478,410,709,828,1273,382,1391,565
task_kam4_gh149681,14236,491,411,713,830,1283,384,1395,568
task_kam4_gh149681,14237,505,412,707,828,1270,382,1391,566
task_kam4_gh199681,386,438,407,710,1076,761,469,972,866
task_kam4_gh199681,388,440,405,758,1077,767,473,978,864
task_kam4_gh199681,389,438,413,750,1077,761,462,979,865
task_kam4_gh199681,401,430,427,766,1078,751,558,984,876
task_kam4_gh199681,410,436,405,757,1077,790,575,976,980
task_kam4_gh199681,411,435,401,749,1076,790,548,986,971
task_kam4_gh199681,412,425,390,754,1074,800,399,994,1025
task_kam4_gh199681,413,410,388,721,1065,811,398,999,883
task_kam4_gh199681,763,1098,384,1378,960,766,418,1002,974
task_kam4_gh199681,788,758,418,1040,1075,1083,381,1425,1065
task_kam4_gh199681,806,949,422,1375,1078,712,450,991,1069
task_kam4_gh199681,807,937,429,1371,1079,710,444,987,1064
task_kam4_gh199681,808,962,430,1361,1080,703,443,975,1055
task_kam4_gh199681,811,684,433,911,1022,964,421,1342,932
task_kam4_gh199681,821,889,417,1297,1075,566,454,870,943
task_kam4_gh199681,822,893,422,1296,1074,544,455,867,950
task_kam4_gh199681,823,894,422,1297,1073,532,454,866,982
task_kam4_gh199681,824,894,420,1297,1073,525,450,862,967
task_kam4_gh199681,825,894,422,1294,1074,525,450,864,958
task_kam4_gh199681,826,522,450,862,955,894,425,1297,1076
task_kam4_gh199681,901,916,388,1115,820,860,407,1056,1002
task_kam4_gh199681,1160,623,397,875,872,1554,393,1674,734
task_kam4_gh199681,1187,567,407,912,864,750,436,1036,942
task_kam4_gh199681,1188,569,409,914,864,751,435,1035,920
task_kam4_gh199681,1200,616,442,905,865,728,431,1042,1080
task_kam4_gh199681,1201,620,418,925,871,722,430,1043,1080
task_kam4_gh199681,1202,626,441,908,856,717,440,1050,1077
task_kam4_gh199681,1203,629,428,920,859,716,446,1044,1076
task_kam4_gh199681,1213,682,454,909,982,694,395,1040,1078
task_kam4_gh199681,1214,685,462,913,964,708,399,1043,1079
task_kam4_gh199681,1217,707,398,1042,1077,681,439,924,979
task_kam4_gh199681,1556,688,411,970,1061,1505,377,1726,1078
task_kam4_gh199681,1557,688,411,975,1060,1508,376,1725,1077
task_kam4_gh199681,1558,687,411,980,1061,1509,377,1723,1077
task_kam4_gh199681,1648,1323,388,1579,1070,1207,440,1383,856
task_kam4_gh199681,1705,1153,402,1400,1074,996,430,1237,872
task_kam4_gh199681,1707,1156,401,1390,1079,980,423,1232,860
task_kam4_gh199681,1708,1162,401,1389,1079,975,426,1244,858
task_kam4_gh199681,1710,967,439,1239,856,1166,402,1382,1080
task_kam4_gh199681,1849,730,484,883,836,821,420,1085,979
task_kam4_gh199681,1920,544,399,814,1071,790,404,980,869
task_kam4_gh199681,1923,532,401,774,1042,801,405,997,867
task_kam4_gh199681,1940,534,417,822,1010,897,435,1149,869
task_kam4_gh199681,2206,584,415,841,937,575,402,745,837
task_kam4_gh199681,2207,581,402,833,928,575,395,737,834
task_kam4_gh199681,2225,646,416,791,877,562,406,785,878
task_kam4_gh199681,2227,639,407,804,816,560,411,801,882
task_kam4_gh199681,2501,851,421,1123,871,602,409,823,855
task_kam4_gh199681,2580,790,433,994,859,958,453,1169,863
task_kam4_gh199681,2581,940,448,1168,860,792,436,982,859
task_kam4_gh199681,2582,935,454,1167,856,785,438,992,862
task_kam4_gh199681,2583,933,465,1167,855,786,445,1021,865
task_kam4_gh199681,2584,913,469,1164,856,782,451,1041,868
task_kam4_gh199681,2585,894,468,1161,857,779,456,1043,867
task_kam4_gh199681,2586,776,459,1039,867,905,473,1155,861
task_kam4_gh199681,2624,415,420,758,933,689,393,933,948
task_kam4_gh199681,2625,688,394,934,949,427,423,756,927
task_kam4_gh199681,2626,685,394,932,955,440,427,760,927
task_kam4_gh199681,2752,630,415,910,868,722,435,1055,885
task_kam4_gh199681,2753,629,417,853,862,725,457,1042,890
task_kam4_gh199681,2758,632,415,824,868,723,475,1006,888
task_kam4_gh199681,2759,631,414,854,874,723,454,1010,889
task_kam4_gh199681,2760,634,416,873,877,724,472,1008,889
task_kam4_gh199681,3395,562,399,823,1069,851,437,1131,1080
task_kam4_gh199681,3398,584,393,828,1022,845,439,1123,1080
task_kam4_gh199681,3413,644,405,942,977,881,423,1200,1073
task_kam4_gh199681,3414,885,427,1210,1072,656,407,940,974
task_kam4_gh199681,3415,879,443,1217,1071,671,411,929,935
task_kam4_gh199681,3417,891,418,1236,1077,690,401,935,971
task_kam4_gh199681,3418,894,418,1245,1075,700,392,933,944
task_kam4_gh199681,3522,952,428,1175,855,1086,447,1442,916
task_kam4_gh199681,3523,950,427,1182,857,1081,483,1435,914
task_kam4_gh199681,3916,878,401,1098,870,796,419,943,823
task_kam4_gh199681,3933,844,404,1083,867,745,410,901,827
task_kam4_gh199681,3934,841,407,1067,870,755,412,911,832
task_kam4_gh199681,3935,842,407,1071,868,765,407,906,825
task_kam4_gh199681,3936,841,408,1062,870,767,403,911,827
task_kam4_gh199681,3937,841,410,1063,866,766,392,911,819
task_kam4_gh199681,3938,840,409,1053,868,768,395,904,820
task_kam4_gh199681,4076,869,386,1099,846,569,531,906,852
task_kam4_gh199681,4077,872,379,1099,844,579,517,923,852
task_kam4_gh199681,4078,877,382,1099,840,588,498,924,856
task_kam4_gh199681,4079,872,379,1100,840,598,465,928,855
task_kam4_gh199681,4155,1000,392,1402,1080,860,410,1126,872
task_kam4_gh199681,4158,870,407,1114,872,1004,399,1389,1079
task_kam4_gh199681,4159,1009,402,1384,1079,879,411,1113,872
task_kam4_gh199681,4318,555,410,846,1073,716,402,1015,871
task_kam4_gh199681,4319,527,410,856,1073,771,408,1017,871
task_kam4_gh199681,4341,413,387,734,984,351,396,596,937
task_kam4_gh199681,4342,406,382,734,988,700,583,979,1080
task_kam4_gh199681,4378,548,428,866,970,257,407,583,927
task_kam4_gh199681,4379,560,423,862,1003,262,407,574,953
task_kam4_gh199681,4380,564,419,863,1001,262,408,565,1006
task_kam4_gh199681,4381,570,407,886,1045,264,403,567,1002
task_kam4_gh199681,4382,584,402,901,1014,263,402,561,955
task_kam4_gh199681,4483,562,413,808,891,765,397,1057,876
task_kam4_gh199681,4600,772,467,1008,875,689,379,863,842
task_kam4_gh199681,4602,698,381,865,840,769,463,1008,875
task_kam4_gh199681,4603,764,472,1006,874,704,383,881,838
task_kam4_gh199681,4604,709,383,905,842,765,489,1007,875
task_kam4_gh199681,4605,711,386,880,833,768,500,1012,871
task_kam4_gh199681,4606,712,393,879,840,760,495,1007,874
task_kam4_gh199681,4607,765,417,1008,874,717,393,873,815
task_kam4_gh199681,4609,759,396,1008,873,725,392,879,844
task_kam4_gh199681,4610,745,397,1007,873,726,393,883,846
task_kam4_gh199681,5324,981,412,1197,928,808,372,1072,866
task_kam4_gh199681,5402,1161,387,1435,1050,915,418,1134,879
task_kam4_gh199681,5590,878,398,1027,846,918,488,1198,911
task_kam4_gh199681,5592,869,396,1033,840,913,489,1200,917
task_kam4_gh199681,5593,898,458,1199,914,863,395,1052,839
task_kam4_gh199681,5594,889,432,1200,912,857,398,1026,840
task_kam4_gh199681,5613,770,406,993,830,634,428,790,862
task_kam4_gh199681,5617,747,435,911,830,584,427,758,885
task_kam4_gh199681,5618,577,427,754,881,744,435,896,830
task_kam4_gh199681,5619,572,427,749,890,731,417,883,834
task_kam4_gh199681,5713,366,399,644,951,273,395,556,1080
task_kam4_gh199681,5714,269,397,563,1080,343,406,653,970
task_kam4_gh199681,5715,263,423,574,1080,343,406,667,982
task_kam4_gh199681,5716,351,413,674,976,256,431,542,1080
task_kam4_gh199681,5733,357,434,684,1079,181,402,484,1041
task_kam4_gh199681,5734,362,440,689,1077,188,410,487,1035
task_kam4_gh199681,5835,439,415,731,986,680,441,959,1075
task_kam4_gh199681,6006,499,402,803,975,773,464,960,858
task_kam4_gh199681,6008,482,413,765,976,798,492,972,862
task_kam4_gh199681,6009,478,431,760,976,796,493,970,863
task_kam4_gh199681,6010,477,448,772,974,791,491,968,864
task_kam4_gh199681,6011,476,473,772,974,792,488,964,863
task_kam4_gh199681,6085,536,390,734,984,573,402,870,897
task_kam4_gh199681,6086,534,391,718,985,563,397,858,937
task_kam4_gh199681,6205,506,409,815,894,730,413,1050,907
task_kam4_gh199681,6211,555,412,822,900,752,429,1057,903
task_kam4_gh199681,6361,944,392,1114,880,776,458,990,864
task_kam4_gh199681,6363,952,394,1122,887,787,466,991,862
task_kam4_gh199681,6364,951,394,1125,891,794,468,992,867
task_kam4_gh199681,6365,959,395,1128,885,790,473,999,867
task_kam4_gh199681,6366,954,392,1130,890,791,478,1004,874
task_kam4_gh199681,6367,955,386,1133,890,793,495,1000,872
task_kam4_gh199681,6368,951,384,1137,884,793,423,995,863
task_kam4_gh199681,6369,951,372,1137,878,792,504,998,869
task_kam4_gh199681,6370,938,364,1143,876,790,511,995,861
task_kam4_gh199681,6378,968,408,1153,871,796,406,1012,867
task_kam4_gh199681,6385,1000,416,1176,867,821,416,1034,870
